Date,Open,High,Low,Close,Volume
2016-10-17,1346.24,1354.93,1344.46,1352.56,1522606336
2016-10-18,1350.06,1356.65,1347.47,1356.57,1526687616
2016-10-19,1355.6,1359.01,1353.33,1357.2,1555864704
2016-10-20,1356.27,1370.8,1355.44,1370.8,1848178432
2016-10-21,1372.64,1373.18,1362.95,1365.29,1823503616
2016-10-24,1366.62,1368.7,1361.51,1367.61,1404379264
2016-10-25,1372.45,1378.96,1372,1377.32,1667925760
2016-10-26,1375.49,1382.79,1372.77,1382.7,1562840064
2016-10-27,1381.1,1387.85,1377.65,1382.01,1690759680
2016-10-28,1389.8,1392.75,1386.77,1392.41,2614038272
2016-10-31,1387.32,1393.44,1385.2,1393.02,2228239616
2016-11-01,1391.97,1394.92,1384.45,1393.19,1896569088
2016-11-02,1376.68,1377.61,1363.02,1368.44,2051553408
2016-11-04,1353.8,1355.49,1337.62,1347.04,2053022080
2016-11-07,1363.89,1367.28,1356.05,1362.8,1757197056
2016-11-08,1367.57,1369.04,1360.1,1363.49,1656423040
2016-11-09,1372.34,1382.03,1287.39,1301.16,3803687424
2016-11-10,1326.85,1379.39,1326.5,1376.35,3196149504
2016-11-11,1387.48,1398.99,1373.35,1378.28,3392192256
2016-11-14,1386.96,1401.71,1385.97,1400,2524773376
2016-11-15,1403.09,1406.05,1394.83,1402.98,2491940608
2016-11-16,1416.82,1422.63,1414.84,1421.65,2723901696
2016-11-17,1413.59,1423.08,1412.71,1423.08,2367915264
2016-11-18,1435.31,1435.9,1428.31,1428.46,2537247488
2016-11-21,1435.49,1444.18,1433.06,1442.93,2067181056
2016-11-22,1441.76,1448.45,1439.79,1447.5,1958372480
2016-11-24,1461.66,1463.47,1458.13,1459.96,2361241088
2016-11-25,1463.92,1472.63,1456.34,1464.53,2486422784
2016-11-28,1457.89,1471.19,1456.76,1469.58,2177009408
2016-11-29,1462.38,1469.59,1462.24,1468.57,1935199744
2016-11-30,1471.81,1473.02,1466.07,1469.43,2670785024
2016-12-01,1486.08,1498.74,1478.75,1483.27,2820637952
2016-12-02,1480.24,1484.52,1471.34,1477.98,2832841216
2016-12-05,1470.42,1472.34,1462.07,1466.96,2067370368
2016-12-06,1481.35,1483.43,1472.75,1477.2,2390909952
2016-12-07,1484.16,1490.76,1481.18,1490.62,2399881472
2016-12-08,1505.34,1512.69,1500.25,1512.69,2817586944
2016-12-09,1512.98,1526.97,1510.98,1525.36,3130569216
2016-12-12,1537.9,1542.99,1520.23,1531.43,2954059264
2016-12-13,1525.87,1540.25,1523,1540.25,2311656704
2016-12-14,1541.28,1542.29,1535.85,1538.69,2043832064
2016-12-15,1543.37,1553.59,1536.91,1542.72,2323702528
2016-12-16,1553.46,1555.04,1546.74,1550.67,2308845568
2016-12-19,1546.09,1549.68,1542.58,1549.06,1735982080
2016-12-20,1546.47,1553.26,1544.24,1552.36,1928681216
2016-12-21,1555.31,1558.75,1541.6,1544.94,2101205760
2016-12-22,1542.31,1543.82,1535.82,1543.82,1870102656
2016-12-26,1540.98,1541.96,1537.76,1538.14,1439548928
2016-12-27,1534.37,1544.83,1534.04,1536.22,1747688704
2016-12-28,1536.47,1540.51,1533.29,1536.8,1309321216
2016-12-29,1529.33,1529.33,1513.25,1518.39,2245270784
2016-12-30,1509.56,1521.79,1508.01,1518.61,1665962496
2017-01-04,1533.04,1554.79,1532.56,1554.48,2373692928
2017-01-05,1558.06,1558.45,1550.64,1555.68,2044084480
2017-01-06,1541.66,1554.78,1541.36,1553.32,1859774208
2017-01-10,1550.67,1557.67,1540.09,1542.31,1892428032
2017-01-11,1548.18,1552.28,1545.55,1550.4,1942804736
2017-01-12,1544.63,1546.26,1528.5,1535.41,2004935552
2017-01-13,1534.18,1545.64,1533.2,1544.89,1598505344
2017-01-16,1540.64,1543.72,1527.37,1530.64,1467538944
2017-01-17,1525.87,1525.87,1509.01,1509.1,1708939648
2017-01-18,1503.14,1516.39,1495.03,1513.86,1817054848
2017-01-19,1528.84,1533.98,1521.01,1528.15,2253470720
2017-01-20,1527.4,1537.59,1525.52,1533.46,1790630912
2017-01-23,1519.27,1523.36,1512.68,1514.63,1776773888
2017-01-24,1508.38,1513.99,1504.31,1506.33,1865687552
2017-01-25,1526.59,1528.93,1516.9,1521.58,1932867072
2017-01-26,1536.6,1546.08,1535.25,1545.01,2298127616
2017-01-27,1551.58,1553.28,1545.45,1549.25,1945321856
2017-01-30,1542.62,1543.99,1535.97,1543.77,1527334784
2017-01-31,1526.06,1533.04,1520.95,1521.67,1997379840
2017-02-01,1511.26,1528.59,1508.21,1527.77,2032066944
2017-02-02,1530.08,1530.72,1507.08,1510.41,2128085632
2017-02-03,1515.83,1523.61,1509.47,1514.99,2116894848
2017-02-06,1528.89,1530.16,1515.34,1520.42,1797531136
2017-02-07,1510.48,1521.23,1509.2,1516.15,1694435840
2017-02-08,1518.93,1524.38,1514.46,1524.15,1641644160
2017-02-09,1518.19,1520.48,1511.21,1513.55,1933304064
2017-02-10,1535.75,1547.59,1533.46,1546.56,2242705408
2017-02-13,1558.72,1558.72,1551.02,1554.2,1880514176
2017-02-14,1559.22,1559.22,1538.63,1539.12,2104618496
2017-02-15,1554.05,1557.96,1552.87,1553.69,2104567552
2017-02-16,1554.17,1555.78,1542.75,1551.07,2027922816
2017-02-17,1542.84,1546.78,1537.73,1544.54,2028991488
2017-02-20,1540.04,1548.03,1535.92,1547.01,1497232640
2017-02-21,1547.87,1555.98,1547.14,1555.6,1528213248
2017-02-22,1559.44,1559.51,1553.17,1557.09,2174544896
2017-02-23,1556.68,1556.71,1547.24,1556.25,1960876928
2017-02-24,1547.08,1558.41,1545.63,1550.14,2112674048
2017-02-27,1537.75,1539.7,1525.16,1534,1838166656
2017-02-28,1542.39,1549.44,1535.13,1535.32,1983782144
2017-03-01,1543.11,1554.18,1536.09,1553.09,1993460608
2017-03-02,1572.32,1575.21,1564.4,1564.69,2210156288
2017-03-03,1562.5,1565.34,1552.1,1558.05,1717055104
2017-03-06,1554.2,1557.43,1550.17,1554.9,1408269824
2017-03-07,1553.23,1556.87,1552.7,1555.04,1575345408
2017-03-08,1552.94,1554.1,1544.89,1550.25,1625527424
2017-03-09,1556.99,1556.99,1550.44,1554.68,1594695552
2017-03-10,1567.07,1574.87,1565.27,1574.01,2266840832
2017-03-13,1570.33,1578.51,1569.34,1577.4,1471431936
2017-03-14,1577.15,1577.15,1573.89,1574.9,1757943168
2017-03-15,1568.37,1572.21,1565.75,1571.31,1649885312
2017-03-16,1561.65,1574.24,1560.82,1572.69,1796203136
2017-03-17,1565.42,1567.61,1563.2,1565.85,2012967552
2017-03-21,1560.62,1565.92,1555.96,1563.42,1596297856
2017-03-22,1540.26,1541.28,1530.1,1530.2,2048648832
2017-03-23,1528.46,1531.73,1523.11,1530.41,1756917248
2017-03-24,1530.05,1547.95,1529.57,1543.92,1819897344
2017-03-27,1529.26,1531.59,1519.81,1524.39,1761516160
2017-03-28,1537.5,1544.83,1536.08,1544.83,1898837120
2017-03-29,1544.18,1545.6,1538.38,1542.07,1743683584
2017-03-30,1537.76,1541.17,1526.77,1527.59,1841359360
2017-03-31,1537.3,1539.7,1512.6,1512.6,2217684224
2017-04-03,1518.9,1523.59,1512.46,1517.03,2011666944
2017-04-04,1513.27,1513.84,1495.52,1504.54,2256424192
2017-04-05,1509.9,1513.44,1497.94,1504.66,1889688064
2017-04-06,1496.74,1499.59,1476.77,1480.18,2065336960
2017-04-07,1491.14,1498.54,1478.17,1489.77,2399032064
2017-04-10,1500.55,1503.7,1496.16,1499.65,1730476544
2017-04-11,1492.3,1496.78,1488.84,1495.1,1688563072
2017-04-12,1482.41,1483.41,1472.37,1479.54,1914769536
2017-04-13,1465.97,1471.1,1459,1468.31,1953949184
2017-04-14,1466.79,1466.79,1456.18,1459.07,1836240640
2017-04-17,1452.15,1465.98,1452.15,1465.69,1452287872
2017-04-18,1477.34,1480.79,1468.62,1471.53,1572969344
2017-04-19,1464.18,1475.47,1463.95,1471.42,1951127552
2017-04-20,1473.15,1480.46,1471.66,1472.81,1838858368
2017-04-21,1485.64,1491.24,1482.79,1488.58,1859054208
2017-04-24,1507.8,1508.48,1500.88,1503.19,1918671872
2017-04-25,1502.43,1521.62,1502.43,1519.21,1946406528
2017-04-26,1529.96,1537.41,1527.27,1537.41,2032316800
2017-04-27,1531.91,1538.7,1531.4,1536.67,1958298752
2017-04-28,1536.38,1538.89,1528.71,1531.8,1995518848
2017-05-01,1531.45,1540.03,1530.31,1539.77,1759885568
2017-05-02,1542.57,1552.83,1542.55,1550.3,1862152576
2017-05-08,1569.15,1587.23,1568.83,1585.86,2407459584
2017-05-09,1585.77,1586.83,1580.12,1581.77,1990450304
2017-05-10,1584.38,1587.82,1582.09,1585.19,2169190912
2017-05-11,1587.61,1588.84,1581.9,1586.86,2291073280
2017-05-12,1585.16,1585.16,1574.31,1580.71,2247781888
2017-05-15,1572.11,1580,1571.69,1580,2154953984
2017-05-16,1587.79,1590.7,1580.46,1584.23,2173391360
2017-05-17,1575.77,1577.65,1572.37,1575.82,1963748480
2017-05-18,1554.25,1558.91,1547.99,1555.01,2183997184
2017-05-19,1557.72,1562.08,1549.91,1559.73,1908225152
2017-05-22,1566.64,1568.84,1562.05,1567.65,1466802048
2017-05-23,1566.4,1570.44,1563.37,1565.22,1543142400
2017-05-24,1577.65,1578.22,1570.91,1575.11,1727195392
2017-05-25,1573.94,1582.66,1572.6,1578.42,1676484608
2017-05-26,1577.24,1577.57,1569.29,1569.42,1562711040
2017-05-29,1569.93,1575.05,1566.41,1570.21,1273675904
2017-05-30,1569.8,1573.44,1562.78,1572.67,1321524096
2017-05-31,1568.22,1571.4,1565.25,1568.37,2018909056
2017-06-01,1570.47,1587.61,1570.24,1586.14,1738100480
2017-06-02,1594.61,1613.18,1593.94,1612.2,2314692608
2017-06-05,1605.39,1612.91,1602.39,1609.97,1647804544
2017-06-06,1606.6,1608.93,1594.88,1596.44,1704519040
2017-06-07,1594.42,1599.5,1591.2,1597.09,1717573760
2017-06-08,1602.53,1603.08,1589.51,1590.41,1983424640
2017-06-09,1589.66,1598.2,1585.22,1591.66,2263368960
2017-06-12,1588.35,1595.61,1586.28,1591.55,1785330304
2017-06-13,1589.08,1597.08,1588.72,1593.51,1614015488
2017-06-14,1599.34,1601.54,1591.77,1591.77,1701076224
2017-06-15,1586.99,1598.03,1581.68,1588.09,1880497664
2017-06-16,1595.51,1602.91,1591.62,1596.04,2284981248
2017-06-19,1597.21,1607.47,1596.09,1606.07,1483897216
2017-06-20,1619.49,1625.05,1617.25,1617.25,1835753600
2017-06-21,1614.73,1617.35,1608.84,1611.56,1633554176
2017-06-22,1612.71,1616.29,1610.38,1610.38,1549839360
2017-06-23,1612.35,1613.08,1607.67,1611.34,1531100160
2017-06-26,1611.29,1616.07,1610.46,1612.21,1394976256
2017-06-27,1618.63,1620.41,1615.71,1619.02,1573349632
2017-06-28,1616.03,1623.05,1613.01,1614.37,1919151744
2017-06-29,1626.37,1627.54,1620.7,1624.07,1949331584
2017-06-30,1611.08,1612.51,1604.82,1611.9,1954300288
2017-07-03,1613.65,1616.82,1610.87,1614.41,1592980992
2017-07-04,1625.18,1625.87,1605.4,1609.7,1843687808
2017-07-05,1608.56,1618.77,1602.47,1618.63,1784689664
2017-07-06,1618.03,1619.27,1611.82,1615.53,1677315968
2017-07-07,1604.22,1614.57,1603.89,1607.06,1611433728
2017-07-10,1617.38,1619.95,1611.54,1615.48,1501665536
2017-07-11,1616.04,1627.79,1615,1627.14,1405032960
2017-07-12,1622.62,1623.78,1616.59,1619.34,1438649216
2017-07-13,1625.43,1626.23,1615.81,1619.11,1692448640
2017-07-14,1623.79,1628.61,1621.83,1625.48,1774864000
2017-07-18,1621.21,1621.54,1610.79,1620.48,1704880000
2017-07-19,1616.85,1623.7,1614.9,1621.87,1549367808
2017-07-20,1623.9,1634.96,1622.78,1633.01,1590645760
2017-07-21,1629.35,1631.64,1628.06,1629.99,1492452864
2017-07-24,1619.23,1624.12,1613.08,1621.57,1539692544
2017-07-25,1621.42,1625.14,1616.94,1617.07,1442217344
2017-07-26,1628.2,1628.46,1617.39,1620.88,1651700992
2017-07-27,1620.39,1636.53,1619.46,1626.84,1799032320
2017-07-28,1624.22,1625.2,1617.62,1621.22,2006806016
2017-07-31,1618.99,1624.86,1616.49,1618.61,2320403200
2017-08-01,1619.13,1628.84,1618.5,1628.5,1918912256
2017-08-02,1635,1638.61,1629.24,1634.38,1711341184
2017-08-03,1634.03,1635.26,1627.72,1633.82,1642390656
2017-08-04,1628.96,1633.38,1626.7,1631.45,1511217920
2017-08-07,1640.47,1642.34,1637.34,1639.27,1488816128
2017-08-08,1640.56,1641.75,1631.61,1635.32,1639999104
2017-08-09,1630.15,1632.19,1610.46,1617.9,2062786944
2017-08-10,1619.64,1623.75,1612.54,1617.25,1950022528
2017-08-14,1602.18,1607.33,1596.4,1599.06,1954602496
2017-08-15,1611.94,1622.26,1609.83,1616.21,1644117376
2017-08-16,1616.03,1619.47,1614,1616,1413848832
2017-08-17,1614.62,1618.41,1612.48,1614.82,1432572160
2017-08-18,1595.85,1600.6,1592.23,1597.36,1667780480
2017-08-21,1601.02,1601.02,1592.28,1595.19,1401866112
2017-08-22,1594.34,1600.24,1593.31,1596.12,1311016192
2017-08-23,1610.79,1611.06,1598.44,1600.05,1424051072
2017-08-24,1595.89,1601.17,1592.2,1592.2,1372026752
2017-08-25,1596.04,1600.89,1593.09,1596.99,1333740416
2017-08-28,1600.7,1603.78,1595.03,1600.12,1329112320
2017-08-29,1589.29,1598.85,1589.05,1597.76,1379320320
2017-08-30,1606.15,1611.66,1601.14,1607.65,1663256832
2017-08-31,1614.63,1620.54,1613.73,1617.41,1731911680
2017-09-01,1624.37,1624.37,1612.8,1619.59,1562771456
2017-09-04,1613.59,1616.04,1600.96,1603.55,1532705536
2017-09-05,1605.11,1605.39,1588.94,1590.71,1630028160
2017-09-06,1580.77,1593.7,1578.66,1592,1664281088
2017-09-07,1598.59,1605.83,1594.86,1598.24,1524935296
2017-09-08,1593.61,1599.27,1590.33,1593.54,1859247360
2017-09-11,1607.69,1618.03,1606.98,1612.26,1497505408
2017-09-12,1626.87,1630.18,1624.6,1627.45,1653262720
2017-09-13,1636.23,1639.54,1634.58,1637.33,1604098048
2017-09-14,1637.54,1642.56,1631.05,1632.13,1661371264
2017-09-15,1629.12,1640.95,1628.86,1638.94,1983949952
2017-09-19,1655.89,1669.04,1654.96,1667.88,2043014400
2017-09-20,1665.84,1671.5,1665.12,1667.92,1754696448
2017-09-21,1678.15,1679.83,1668.34,1668.74,1972779776
2017-09-22,1672.61,1673.99,1660,1664.61,1692308352
2017-09-25,1674.33,1676.22,1670.37,1672.82,1527780224
2017-09-26,1670.07,1674.54,1669.34,1672.74,1777872768
2017-09-27,1664.35,1665.19,1658.9,1664.43,1201015552
2017-09-28,1675.27,1676.92,1668.19,1676.17,1600887040
2017-09-29,1672.31,1675.27,1668.52,1674.75,1729277952
2017-10-02,1677.77,1678.24,1671.05,1673.62,1354664448
2017-10-03,1680.27,1685.1,1676.13,1684.46,1449934080
2017-10-04,1687.41,1688.97,1681.53,1684.56,1659332608
2017-10-05,1685.96,1687.22,1680.95,1682.49,1377341184
2017-10-06,1688.14,1690.7,1684.21,1687.16,1458915968
2017-10-10,1684.66,1695.14,1683.93,1695.14,1484326272
2017-10-11,1693.62,1697.33,1691.11,1696.81,1530513792
2017-10-12,1703.15,1703.67,1698.69,1700.13,1535154816
2017-10-13,1697.93,1713.65,1695.06,1708.62,1846429056
2017-10-16,1713.33,1724.2,1711.37,1719.18,1800207872
2017-10-17,1727.09,1728.97,1717.18,1723.37,1592613248
2017-10-18,1724.81,1726.44,1720.75,1724.64,1356968064
2017-10-19,1730.32,1733.77,1725.96,1730.04,1519706112
2017-10-20,1724.47,1732.51,1723.15,1730.64,1521672064
2017-10-23,1747.73,1748.01,1741.78,1745.25,1581252864
2017-10-24,1743.99,1756.92,1743.33,1756.92,1570828544
2017-10-25,1763.88,1764.8,1746.85,1751.43,1967562624
2017-10-26,1750.01,1756.34,1748.28,1753.9,1589206272
2017-10-27,1763.74,1771.65,1758.25,1771.05,1989975936
2017-10-30,1770.94,1772.59,1761.86,1770.84,2368721152
2017-10-31,1763.45,1768.25,1758.81,1765.96,1887911424
2017-11-01,1775.99,1789.18,1773.98,1786.71,2056687744
2017-11-02,1787.6,1794.38,1783.45,1794.08,1868350080
2017-11-06,1798.02,1799.62,1784.36,1792.66,1937951616
2017-11-07,1790.54,1813.29,1789.57,1813.29,1896370560
2017-11-08,1809.07,1817.75,1804.18,1817.6,1868035456
2017-11-09,1822.93,1844.05,1791.12,1813.11,2747415808
2017-11-10,1790.39,1803.98,1789.7,1800.44,1890288256
2017-11-13,1798.04,1798.04,1783.49,1783.49,1564783488
2017-11-14,1781.61,1786.84,1776.08,1778.87,1735180544
2017-11-15,1768.58,1768.58,1740.25,1744.01,2158438144
2017-11-16,1738.26,1768.98,1737.72,1761.71,1773712896
2017-11-17,1778.11,1782.23,1758.61,1763.76,1979176832
2017-11-20,1756.38,1763.78,1753.88,1759.65,1453369856
2017-11-21,1771.69,1778.85,1769.17,1771.13,1527195776
2017-11-22,1782.39,1785.19,1775.58,1777.08,1602287744
2017-11-24,1769.41,1781.93,1767.2,1780.56,1328609408
2017-11-27,1787.94,1788.69,1773.62,1776.73,1371325696
2017-11-28,1775.18,1780.88,1767.11,1772.07,1481113856
2017-11-29,1783.91,1786.65,1781.65,1786.15,1699847168
2017-11-30,1787.37,1795.85,1779.08,1792.08,2444300288
2017-12-01,1804.8,1807.86,1787.18,1796.53,1626294272
2017-12-04,1801.5,1802.28,1785.79,1786.87,1393331328
2017-12-05,1780.46,1794.09,1777.34,1790.97,1476217344
2017-12-06,1784.79,1787.18,1761.18,1765.42,1790892672
2017-12-07,1774.8,1787.56,1774.45,1786.25,1523785472
2017-12-08,1781.5,1803.84,1781.5,1803.73,2001198336
2017-12-11,1809.16,1813.34,1800.54,1813.34,1417719680
2017-12-12,1814.34,1820.86,1810.93,1815.08,1576363776
2017-12-13,1817.55,1818.55,1806.16,1810.84,1833392000
2017-12-14,1808.63,1811.99,1803.05,1808.14,1609643648
2017-12-15,1801.85,1804.45,1787.04,1793.47,1806991744
2017-12-18,1807.5,1818.38,1806.03,1817.9,1599409152
2017-12-19,1820.88,1822.49,1814.31,1815.18,1444840320
2017-12-20,1815.54,1821.91,1814.19,1821.16,1632076160
2017-12-21,1819.5,1823.39,1813.41,1822.61,1439463424
2017-12-22,1823.47,1830.13,1823.01,1829.08,1469904256
2017-12-25,1830.79,1832.3,1826.61,1831.93,1043949504
2017-12-26,1831.14,1833.28,1825.93,1827.01,1082264960
2017-12-27,1825.33,1832.24,1825.1,1829.79,967615808
2017-12-28,1829.27,1830.59,1815.96,1819.03,978775808
2017-12-29,1822.24,1826.17,1816.85,1817.56,880553472
2018-01-04,1841.2,1863.82,1840.4,1863.82,1682717056
2018-01-05,1873.82,1880.34,1869.78,1880.34,1673304448
2018-01-09,1895.08,1895.26,1883.1,1889.29,1651648128
2018-01-10,1888.83,1894.57,1888.3,1892.11,1580645504
2018-01-11,1882.71,1888.09,1877.65,1888.09,1573439744
2018-01-12,1886.48,1886.48,1872.86,1876.24,1682647168
2018-01-15,1888.63,1892,1882.78,1883.9,1412687744
2018-01-16,1883.87,1894.29,1882.21,1894.25,1309827200
2018-01-17,1883.92,1892.12,1882.3,1890.82,1533169280
2018-01-18,1906.39,1906.39,1874.78,1876.86,1811329152
2018-01-19,1885.15,1890.41,1882.26,1889.74,1385349888
2018-01-22,1890.78,1891.92,1884.63,1891.92,1333677056
2018-01-23,1900.26,1911.31,1898.57,1911.07,1406271360
2018-01-24,1904.83,1908.54,1898.34,1901.23,1514753792
2018-01-25,1887.59,1893.15,1882.57,1884.56,1553562240
2018-01-26,1889.46,1892.46,1878.89,1879.39,1526464640
2018-01-29,1881.38,1889.11,1877.7,1880.45,1315908736
2018-01-30,1878.73,1879.34,1853.05,1858.13,1659018624
2018-01-31,1850.19,1859.62,1836.68,1836.71,1820431872
2018-02-01,1849.53,1870.94,1847.01,1870.44,1814946560
2018-02-02,1863.82,1867.88,1848.83,1864.2,1701217024
2018-02-05,1837.56,1842.17,1821.01,1823.74,1879317376
2018-02-06,1788.85,1790.08,1707.07,1743.41,3153165824
2018-02-07,1775.42,1803.91,1749.58,1749.91,2335094784
2018-02-08,1758.84,1772.38,1752.7,1765.69,1819600256
2018-02-09,1733.02,1733.53,1708.1,1731.97,2136061312
2018-02-13,1751.23,1751.23,1713.96,1716.78,1961149696
2018-02-14,1719.16,1725.5,1691.65,1702.72,1841056640
2018-02-15,1719.83,1728.12,1712.23,1719.27,1570102144
2018-02-16,1729.17,1747.6,1725.31,1737.37,1427879040
2018-02-19,1753.15,1775.15,1750.13,1775.15,1288822400
2018-02-20,1767.96,1768.28,1752.75,1762.45,1235731840
2018-02-21,1764.67,1772.31,1753.02,1761.61,1380788352
2018-02-22,1749.85,1750.33,1737.58,1746.17,1348305152
2018-02-23,1749.75,1761.02,1747.51,1760.53,1195600768
2018-02-26,1774.76,1779.73,1768.81,1774.81,1240690048
2018-02-27,1790.62,1794.92,1785.28,1790.34,1326896512
2018-02-28,1783.88,1791.58,1768.24,1768.24,1540829056
2018-03-01,1754.43,1754.53,1735.56,1740.2,1516357888
2018-03-02,1711.46,1714.78,1700.65,1708.34,1599353728
2018-03-05,1697.11,1704.94,1687.29,1694.79,1508120960
2018-03-06,1718.97,1728.47,1714.47,1716.3,1287172096
2018-03-07,1705.63,1722.88,1702.97,1703.96,1465266816
2018-03-08,1720,1720,1704.96,1709.95,1222380160
2018-03-09,1726.99,1741.16,1707.51,1715.48,1748976640
2018-03-12,1740.67,1746.39,1733.06,1741.3,1252226304
2018-03-13,1734.31,1751.03,1731.58,1751.03,1220096768
2018-03-14,1738.72,1746.46,1737.81,1743.21,1154861952
2018-03-15,1737.57,1745.7,1727.44,1743.6,1172385152
2018-03-16,1747.27,1747.27,1733.82,1736.63,1383629184
2018-03-19,1729.6,1735.12,1714,1719.97,1204654720
2018-03-20,1708.03,1716.45,1702.4,1716.29,1179792256
2018-03-22,1711.02,1727.86,1710.95,1727.39,1382897664
2018-03-23,1696.34,1696.34,1661.23,1664.94,1907399296
2018-03-26,1649.6,1671.32,1645.16,1671.32,1572602880
2018-03-27,1687.19,1717.13,1685.65,1717.13,1636210944
2018-03-28,1683.56,1699.69,1677.08,1699.56,1407816320
2018-03-29,1713.31,1714.23,1688.71,1704,1314726656
2018-03-30,1718.03,1721.04,1708.27,1716.3,1138056320
2018-04-02,1716.32,1723.82,1708.78,1708.78,953789568
2018-04-03,1690.35,1707.81,1687,1703.8,1309459200
2018-04-04,1710.04,1711.88,1699.48,1706.13,1516434048
2018-04-05,1719.81,1732.32,1711.94,1724.61,1545647744
2018-04-06,1723.59,1732.15,1719.3,1719.3,1467199104
2018-04-09,1716.28,1730.55,1715.55,1725.88,1386728832
2018-04-10,1720.97,1742.4,1717.77,1731.94,1466543104
2018-04-11,1735.73,1735.73,1725.3,1725.3,1530340608
2018-04-12,1723.51,1725.48,1717.52,1718.52,1307640448
2018-04-13,1728.15,1735.82,1724.93,1729.36,1524414080
2018-04-16,1732.09,1737.57,1729.04,1736.22,1306980352
2018-04-17,1733.38,1737.92,1726.68,1729.98,1349576960
2018-04-18,1733.74,1751.65,1733.06,1749.67,1456526976
2018-04-19,1756.57,1761.61,1748.93,1750.18,1575261696
2018-04-20,1748.41,1756.79,1745.28,1751.13,1422521088
2018-04-23,1753.16,1757.46,1749.04,1750.79,1341433472
2018-04-24,1762.87,1770.3,1756.39,1769.75,1466370944
2018-04-25,1758.81,1769.32,1756.45,1767.73,1419963136
2018-04-26,1772.9,1774.28,1768.02,1772.13,1508776064
2018-04-27,1778.56,1780.38,1771.58,1777.23,1881932288
2018-05-01,1774.36,1775.14,1767.57,1774.18,1771435520
2018-05-02,1776.89,1776.89,1768.18,1771.52,1445879040
2018-05-07,1774.26,1774.29,1764.11,1773.18,1475754752
2018-05-08,1772.37,1785.04,1772.01,1779.82,1655681024
2018-05-09,1776.59,1778.23,1767.87,1772.91,1727284864
2018-05-10,1777.22,1779.08,1772,1777.62,1541974528
2018-05-11,1781.42,1795.55,1780.45,1794.96,1662212736
2018-05-14,1792.95,1807.01,1791.59,1805.92,1519399040
2018-05-15,1808.7,1812.3,1804.11,1805.15,1729908352
2018-05-16,1799.15,1806.27,1798.58,1800.35,1626454016
2018-05-17,1807.47,1811.93,1805.1,1808.37,1473167872
2018-05-18,1812.91,1816.44,1808.2,1815.25,1302885760
2018-05-21,1815.23,1819.74,1812.86,1813.75,1293311360
2018-05-22,1813.41,1813.41,1807.73,1809.57,1279466752
2018-05-23,1803.67,1810.84,1791.72,1797.31,1487295744
2018-05-24,1790.77,1792.02,1771.83,1775.65,1538980992
2018-05-25,1770.02,1775.71,1766.56,1771.7,1332997248
2018-05-28,1771.5,1775.76,1766.23,1770.42,1063791104
2018-05-29,1766.71,1769.07,1755.19,1761.85,1311572480
2018-05-30,1738.54,1740.89,1731.28,1736.13,1591632128
2018-05-31,1746.92,1750.49,1740.71,1747.45,2264107776
2018-06-01,1742.65,1756.58,1739.85,1749.17,1605929728
2018-06-04,1765.77,1778.23,1764.22,1774.69,1482752128
2018-06-05,1779.56,1782.64,1770.93,1774.96,1546333952
2018-06-06,1774.89,1780.42,1771.94,1777.59,1389682048
2018-06-07,1786.61,1790.23,1784.56,1789.01,1434082176
2018-06-08,1782.06,1792.43,1781.44,1781.44,1610336640
2018-06-11,1781.46,1790.73,1778.62,1786.84,1127302144
2018-06-12,1798.98,1801.19,1786.64,1792.82,1236193152
2018-06-13,1794.43,1802.94,1794.39,1800.37,1196820352
2018-06-14,1791.65,1794.4,1783.89,1783.89,1496232320
2018-06-15,1793.52,1793.8,1785.43,1789.04,1682706048
2018-06-18,1784.37,1784.37,1764.99,1771.43,1351445888
2018-06-19,1763.46,1768.53,1743.92,1743.92,1493115136
2018-06-20,1745.01,1755.03,1728.49,1752.75,1589443456
2018-06-21,1750.69,1758.74,1747.47,1750.63,1401212544
2018-06-22,1734.44,1745.77,1732.51,1744.83,1592882048
2018-06-25,1747.84,1748.16,1726.12,1728.27,1195224448
2018-06-26,1717.27,1732.82,1711.75,1731.07,1343816960
2018-06-27,1730.48,1735.35,1723.06,1731.45,1359052288
2018-06-28,1726.29,1728.43,1716.12,1727,1384198656
2018-06-29,1729.71,1732.1,1717.88,1730.89,1270836608
2018-07-02,1725.55,1730.03,1694.02,1695.29,1360329472
2018-07-03,1701.2,1703.02,1681.06,1692.8,1479126144
2018-07-04,1686.47,1698.39,1684.4,1693.25,1296135808
2018-07-05,1690.12,1691.08,1671.95,1676.2,1375166720
2018-07-06,1685.5,1697.6,1683.98,1691.54,1382252416
2018-07-09,1697.06,1713.38,1695.88,1711.79,1210864256
2018-07-10,1723.84,1731.16,1716.13,1716.13,1512113024
2018-07-11,1702.98,1706.17,1688.37,1701.88,1345416960
2018-07-12,1708.08,1715.46,1705.92,1709.68,1182141440
2018-07-13,1721.01,1734.22,1717.07,1730.07,1267542144
2018-07-17,1734.56,1753.93,1731.84,1745.05,1393522560
2018-07-18,1759.88,1761.24,1749.35,1751.21,1134669440
2018-07-19,1754.25,1760.35,1749.25,1749.59,1200944128
2018-07-20,1747.48,1755.82,1735.56,1744.98,1254170752
2018-07-23,1736.1,1748.06,1735.74,1738.7,1396672256
2018-07-24,1749.1,1751.16,1743.5,1746.86,1243831424
2018-07-25,1752.62,1757.47,1751.83,1753.48,1133826432
2018-07-26,1766.91,1770.35,1761.56,1765.78,1248952448
